book_id,author
4746,Alexandre Dumas fils
4746,David Coward
4747,Rachel Hauck
4748,Stephen C. Lundin
4748,Harry Paul
4748,John Christensen
4748,Kenneth H. Blanchard
4749,Stephen E. Ambrose
4750,Linda Sue Park
4751,Michael  Grant
4752,Vi Keeland
4752,Penelope Ward
4753,Philip José Farmer
4754,Nora Roberts
4755,Mark Helprin
4756,Sidney Sheldon
4757,J.D. Robb
4757,Susan Ericksen
4758,Thomas Paine
4759,Adeline Yen Mah
4760,مصطفى محمود
4761,C.C. Hunter
4762,Timothy Ferriss
4763,Michel Houellebecq
4763,Frank Wynne
4764,Georgia Cates
4765,Roy Thomas
4765,Dick Giordano
4765,Mark D. Beazley
4765,Bram Stoker
4766,Dav Pilkey
4767,Paul Tough
4768,Arthur C. Clarke
4769,Elif Shafak
4770,David Levithan
4771,James Rollins
4772,Scott B. Smith
4773,Erin Hunter
4774,Michael Blake
4775,Tamora Pierce
4776,Brent Weeks
4777,William Faulkner
4778,Anonymous
4779,Ellis Peters
4780,Giorgio Vasari
4780,Julia Conway Bondanella
4780,Peter Bondanella
4781,Sherrilyn Kenyon
4782,Angie Sage
4783,Dmitry Glukhovsky
4783,M. David Drevs
4784,Christos Tsiolkas
4785,Robert Henri
4785,Forbes Watson
4785,Margery A. Ryerson
4786,Marcus Sakey
4787,Camille Pagán
4788,Jonathan Lethem
4789,Dean Koontz
4790,Jeff VanderMeer
4791,Holly Black
4791,Tony DiTerlizzi
4792,Caroline Preston
4793,Myla Goldberg
4794,Karin Slaughter
4795,Dean Koontz
4796,Ram Dass
4796,Richard Alpert
4797,Patricia Cornwell
4798,Conn Iggulden
4799,David Eddings
4800,Clive Barker
4801,Lara Adrian
4802,Tess Gerritsen
4803,Brad Stone
4804,Brittainy C. Cherry
4805,Kresley Cole
4806,Steven Erikson
4807,Heidi McLaughlin
4808,Charlie N. Holmberg
4809,Ashwin Sanghi
4810,Norman Mailer
4811,James M. McPherson
4812,Michael Teitelbaum
4812,Sue DiCicco
4813,James Patterson
4813,Andrew Gross
4814,Rob Buyea
4815,Judy Blume
4816,Jeaniene Frost
4817,Jennifer L. Armentrout
4818,Lindsey Kelk
4819,Meg Cabot
4820,A.N. Roquelaure
4820,Anne Rice
4821,Beth Fantaskey
4822,E.E. Cummings
4823,Larry Bossidy
4823,Ram Charan
4823,Charles Burck
4824,Caitlin Doughty
4825,Daniel Silva
4826,H.P. Lovecraft
4827,Joe Hill
4827,Christopher Golden
4828,David Mitchell
4830,Richelle Mead
4831,Grace Lin
4832,Arthur Ransome
4833,Olivia Cunning
4834,Caitlin Moran
4835,Andrea Hirata
4836,A.J. Jacobs
4837,Lisa Gardner
4838,Chris Bohjalian
4839,Mary Kay Andrews
4840,S.K. Tremayne
4841,J.A. Redmerski
4842,Tracy Chevalier
4843,Michael Moss
4844,Edward Eager
4844,N.M. Bodecker
4845,Steve Hockensmith
4845,Jane Austen
4845,Patrick Arrasmith
4846,Lisa Gardner
4847,Kevin Henkes
4848,Helene Hanff
4849,J.R. Ward
4850,Thich Nhat Hanh
4850,Arnold Kotler
4850,Dalai Lama XIV
4851,Kyousuke Motomi
4852,Anna Kendrick
4853,Robert Masello
4854,Kate Atkinson
4855,Jim Starlin
4855,Jim Aparo
4855,Mike DeCarlo
4856,Colum McCann
4857,Jeaniene Frost
4858,Lisa Lutz
4859,Clive Barker
4860,James Rollins
4861,Donald Miller
4862,Shel Silverstein
4863,Robert   Harris
4864,Daniel Suarez
4865,Thornton Wilder
4866,Fyodor Dostoyevsky
4867,Laurell K. Hamilton
4890,Joni Eareckson Tada
4890,Joe Musser
4868,James E. Talmage
4869,Don Ferguson
4870,Charlotte Brontë
4870,Lucasta Miller
4870,collaborative
4870,Jessica Cox
4871,Nora Roberts
4872,Tom Robbins
4873,Paul Beatty
4874,Bill Willingham
4874,Mark Buckingham
4874,Craig Hamilton
4874,Steve Leialoha
4874,P. Craig Russell
4875,Lee Child
4875,Dick Hill
4876,Tess Gerritsen
4877,Dr. Seuss
4878,Bella Forrest
4879,Jenna Miscavige Hill
4879,Lisa Pulitzer
4880,Plato
4880,James J. Helm
4881,Garth Ennis
4881,Steve Dillon
4881,Penn Jillette
4882,Anne Rice
4883,Diane Muldrow
4883,J.P. Miller
4884,Sandra Brown
4885,Dan Simmons
4886,Ludwig Bemelmans
4887,John Heilemann
4887,Mark Halperin
4888,V.C. Andrews
4889,Kim Harrison
4891,Margaret Weis
4891,Tracy Hickman
4892,James Patterson
4893,Ross King
4894,Shakti Gawain
4895,Janet Evanovich
4896,Colleen Hoover
4896,Tarryn Fisher
4897,Darynda Jones
4898,Anya Seton
4898,Philippa Gregory
4899,Marina Lewycka
4900,Kimberly McCreight
4901,Kelley Armstrong
4902,René Goscinny
4902,Jean-Jacques Sempé
4903,A.G. Riddle
4904,Harold G. Moore
4904,Joseph L. Galloway
4905,Ken Follett
4906,Barbara W. Tuchman
4907,Mike Lupica
4908,Neil Strauss
4909,Sue Grafton
4910,Julia Quinn
4911,Rick Riordan
4911,Tk
4912,Lisa Gardner
4913,Debbie Macomber
4914,R.A. Salvatore
4915,Nelson DeMille
4916,Darren Shan
4917,Eric Van Lustbader
4917,Robert Ludlum
4919,Karen Kingsbury
4920,Anita Shreve
4921,Ilona Andrews
4922,Ben Aaronovitch
4923,James Patterson
4923,Maxine Paetro
4924,Sidney Sheldon
4925,Terry Pratchett
4926,Lisa Kleypas
4927,Ted Dekker
4928,Louise Penny
4929,Jennifer L. Armentrout
4930,Jun Mochizuki
4930,望月淳
4931,H.P. Lovecraft
4932,Mary Karr
4933,Anne McCaffrey
4934,Kathryn Erskine
4935,أحمد حلمي
4936,Joshua Harris
4937,Zilpha Keatley Snyder
4938,Kaye Gibbons
4939,Franz Kafka
4939,Nahum N. Glatzer
4939,John Updike
4939,Willa Muir
4939,Edwin Muir
4939,Tania Stern
4939,James Stern
4939,Ernst Kaiser
4939,Eithne Wilkins
4940,Isa Chandra Moskowitz
4940,Terry Hope Romero
4941,Margaret Weis
4941,Tracy Hickman
4942,Flannery O'Connor
4943,Sabahattin Ali
4944,Terry Brooks
4945,Charles M. Sheldon
4946,Kresley Cole
4947,Mo Willems
4948,David Baldacci
4949,Elissa Wall
4949,Lisa Pulitzer
4950,Ruta Sepetys
4951,Ed Brubaker
4951,Doug Mahnke
4951,Patrick Zircher
4951,Aaron Sowd
4951,Steve Bird
4952,Erin Hunter
4953,Ben Horowitz
4954,Jessica Sorensen
4955,Stephen R. Donaldson
4956,Russell Brand
4957,Nora Roberts
4958,Simon Garfield
4959,J.D. Robb
4960,Charles Bukowski
4961,N.K. Jemisin
4962,R.D. Ronald
4964,Jasper Fforde
4965,S.E. Hinton
4966,Trenton Lee Stewart
4966,Del Roy
4967,Kevin    Wilson
4968,Chris Gardner
4969,Karl Ove Knausgård
4970,Alan Bradley
4971,Doris Kearns Goodwin
4972,Richard Russo
4973,Walker Percy
4974,Anton Chekhov
4974,Tom    Murphy
4975,Wendy Mass
4976,J.R.R. Tolkien
4976,Christopher Tolkien
4977,Ann Brashares
4978,Grant Naylor
4979,Christopher Moore
4980,أحلام مستغانمي
4980,Ahlam Mosteghanemi
4981,G.K. Chesterton
4982,Jane O''Connor
4982,Robin Preiss Glasser
4983,Graham Greene
4984,Jeff Kinney
4985,Patricia C. Wrede
4985,Peter de Sève
4986,James Patterson
4986,Howard Roughan
4987,Neil Gaiman
4987,Chris Riddell
4988,Susan Meissner
4989,A.N. Roquelaure
4989,Anne Rice
4990,Dee Henderson
4991,Ravinder Singh
4992,Gregory Maguire
4992,Douglas Smith
4993,Raymond E. Feist
4994,Tobias Wolff
4995,Jonathan Maberry
4996,Willa Cather
4997,Patricia Briggs
4998,Rick Riordan
4999,Molière
4999,Martin Sorrell
5000,Larissa Ione
5001,Kazune Kawahara
5002,أثير عبدالله النشمي
5003,Mercer Mayer
5004,James Rollins
5005,David D. Burns
5006,Nora Roberts
5007,Patricia Cornwell
5008,Melody Beattie
5010,Clive Cussler
5011,Ruth Reichl
5012,Po Bronson
5012,Ashley Merryman
5013,Nelson DeMille
5014,Mary Higgins Clark
5015,Raymond E. Feist
5015,Janny Wurts
5016,Neal Shusterman
5017,Kresley Cole
5018,John Grisham
5018,Richard Thomas
5019,Chris Ware
5020,Richard Peck
5021,Kristen Ashley
5022,Carlos Ruiz Zafón
5023,Ann Brashares
5024,Jeanette Winterson
5025,Colleen Houck
5026,Dean Koontz
5027,Matt Ridley
5028,Sandra Boynton
5029,Louise Rennison
5030,Tim LaHaye
5030,Jerry B. Jenkins
5032,Libba Bray
5033,James M. Cain
5034,Carrie Ryan
5035,Robert Kurson
5036,Clare Vanderpool
5037,Amitav Ghosh
5038,Jessica Anthony
5038,Rodrigo Corral
5039,Lisa Scottoline
5040,James Dashner
5041,Agatha Christie
5042,J.D. Robb
5043,Jo Nesbø
5043,Don Bartlett
5044,Charlaine Harris
5045,Isabel Allende
5045,Margaret Sayers Peden
5046,Naguib Mahfouz
5046,نجيب محفوظ
5047,China Miéville
5048,Meg Cabot
5049,Anne McCaffrey
5050,Rachel Simon
5188,Richard Bachman
5188,Stephen King
5051,Dava Sobel
5052,Leon Uris
5053,Allen Say
5054,Amitav Ghosh
5055,Isaac Asimov
5055,Robert Silverberg
5056,Melinda Long
5056,David Shannon
5057,Edward Abbey
5058,John Irving
5059,Rob Bell
5060,Rachel Caine
5061,Jeffrey Archer
5062,Linda Howard
5063,M. Leighton
5064,Mira Lyn Kelly
5065,Linwood Barclay
5066,Katherine Hannigan
5067,Robin Hobb
5068,Aldo Leopold
5069,Eric Knight
5069,Marguerite Kirmse
5070,T. Colin Campbell
5070,Thomas M. Campbell II
5071,Julia Donaldson
5071,Axel Scheffler
5072,Douglas Adams
5073,Arthur C. Clarke
5074,Sui Ishida
5074,石田 スイ
5075,Cressida Cowell
5076,David Foster Wallace
5077,Mary Higgins Clark
5078,Lauren Conrad
5079,Kiera Cass
5080,Greg Iles
5081,Joseph J. Ellis
5082,Jo Nesbø
5082,Don Bartlett
5083,Daniel Silva
5084,Paul Bowles
5085,Patrick Ness
5086,Alison Weir
5087,Lily Koppel
5088,G.K. Chesterton
5088,Jonathan Lethem
5089,Frank B. Gilbreth Jr.
5089,Ernestine Gilbreth Carey
5090,Douglas Preston
5090,Mario Spezi
5091,Daniel Woodrell
5092,Laurell K. Hamilton
5093,Bernard Cornwell
5094,Jessica Seinfeld
5095,Anita Shreve
5096,Katie Ashley
5097,Maeve Binchy
5098,Aleatha Romig
5099,Terry Pratchett
5099,Paul Kidby
5100,Isaac Asimov
5101,Philip Gourevitch
5102,Jonathan Cahn
5103,Daniel Silva
5104,Susan Vreeland
5105,Jennifer E. Smith
5106,L.A. Weatherly
5107,Brandon Mull
5108,Adeline Yen Mah
5109,John Sandford
5110,Bryan J.L. Glass
5110,Tim Seeley
5110,Hugo Petrus
5110,Raymond E. Feist
5111,Vi Keeland
5112,J.R. Ward
5113,Joe Hill
5113,Gabriel Rodríguez
5114,Beverly Cleary
5114,Alan Tiegreen
5115,Agatha Christie
5116,Julio Cortázar
5116,Gregory Rabassa
5117,Karin Slaughter
5118,Marissa Meyer
5119,Eric Clapton
5120,Naomi Klein
5121,Harlan Coben
5122,Hunter S. Thompson
5123,P.D. James
5124,Sarah Addison Allen
5125,Ted Chiang
5126,Mario Vargas Llosa
5127,Heidi W. Durrow
5128,Bret Easton Ellis
5129,Lisa Gardner
5130,Habiburrahman El-Shirazy
5131,Erin Watt
5132,Paulo Coelho
5132,Margaret Jull Costa
5133,Lisa Scottoline
5134,Clive Barker
5135,Mary Higgins Clark
5136,D.J. MacHale
5137,Kristen Ashley
5138,Robert K. Massie
5139,Janet Evanovich
5140,Chris Grabenstein
5142,Francine Rivers
5143,David Wiesner
5144,Tom Clancy
5145,Mercedes Lackey
5146,Joan Didion
5147,Raymond E. Feist
5148,Courtney Allison Moulton
5149,Stephen King
5150,Paul Auster
5151,Holly Black
5151,Tony DiTerlizzi
5152,Marjorie Kinnan Rawlings
5153,Katie McGarry
5154,Ozzy Osbourne
5154,Chris Ayres
5155,J. Maarten Troost
5156,Maria V. Snyder
5157,Kaye Gibbons
5158,Nora Roberts
5159,Darren Shan
5160,David Eddings
5161,Bill Clegg
5162,Nelson DeMille
5163,Elisabeth Kübler-Ross
5164,James Patterson
5164,Maxine Paetro
5165,Lisa Kleypas
5166,Patricia Cornwell
5167,Dennis Lehane
5168,R.A. Salvatore
5169,Ellen Hopkins
5170,Kristen Proby
5171,J.D. Robb
5172,Monica  Murphy
5173,Brian K. Vaughan
5173,Pia Guerra
5173,Goran Parlov
5173,José Marzán Jr.
5174,Nora Roberts
5175,Robin McKinley
5176,Sue Grafton
5177,Jesmyn Ward
5178,Kristen Callihan
5179,Naomi Novik
5180,David McCullough
5181,Brian K. Vaughan
5181,Pia Guerra
5181,Goran Sudžuka
5181,José Marzán Jr.
5182,Edward Rutherfurd
5183,Natasha Preston
5184,Stephanie Perkins
5184,Holly Black
5184,Ally Carter
5184,Matt de la Pena
5184,Gayle Forman
5184,Jenny Han
5184,David Levithan
5184,Kelly Link
5184,Myra McEntire
5184,Rainbow Rowell
5184,Laini Taylor
5184,Kiersten White
5185,Hugh Howey
5186,Scott  Meyer
5189,Émile Zola
5189,Roger Pearson
5190,Abbi Glines
5191,Michael Ondaatje
5192,Alfred Bester
5193,Melissa de la Cruz
5194,Meg Cabot
5195,Dean Koontz
5196,Lisa Gardner
5197,J. Lynn
5197,Jennifer L. Armentrout
5198,Isabel Allende
5198,Margaret Sayers Peden
5199,Jacqueline Kelly
5200,Katie Alender
5201,Clive Cussler
5202,David Mazzucchelli
5203,David Eddings
5204,Robert Kirkman
5204,Charlie Adlard
5204,Cliff Rathburn
5205,Kazu Kibuishi
5206,Carl Hiaasen
5207,Bill Watterson
5208,Danny Gregory
5209,Dean Koontz
5210,Michel Foucault
5210,Alan Sheridan
5210,Thomas Mathiesen
5210,Walter Seitter
5210,Drago Braco Rotar
5211,Catherine Ryan Hyde
5212,Danny Gregory
5213,Arina Tanemura
5213,Tomo Kimura
5214,Bernard Cornwell
5215,Anne Lamott
5216,Sarah Dunant
5217,Peter V. Brett
5218,Sherrilyn Kenyon
5219,Nicholas Sparks
5220,Anita Shreve
5221,Shannon Hale
5222,Jeffrey Archer
5223,Amy A. Bartol
5224,Aprilynne Pike
5225,Joe McGinniss
5226,Sudhir Venkatesh
5227,Raymond E. Feist
5227,Michael Avon Oeming
5227,Bryan J.L. Glass
5227,Ryan Stegman
5228,John C. Maxwell
5229,C.S. Lewis
5231,Sara Gruen
5232,David Eddings
5232,Leigh Eddings
5233,Kevin Kwan
5234,Elizabeth George
5235,Brad Thor
5236,Ann Leary
5237,Rudolfo Anaya
5238,Bret Easton Ellis
5239,Sue Grafton
5240,Jo Nesbø
5241,Alessandro Baricco
5242,Tatiana de Rosnay
5243,Tim LaHaye
5243,Jerry B. Jenkins
5244,Italo Calvino
5244,Archibald Colquhoun
5245,Stephenie Meyer
5245,Young Kim
5246,Belle Aurora
5247,Roger Zelazny
5248,Gena Showalter
5249,Andrzej Sapkowski
5250,Jillian Dodd
5251,Kate Alcott
5252,Judith McNaught
5253,Chris Van Allsburg
5254,Ken Grimwood
5255,David Eagleman
5256,Neil deGrasse Tyson
5257,Margaret Atwood
5258,Richard Dawkins
5259,Marissa Meyer
5260,Paul Zindel
5261,Lincoln Child
5262,Meg Cabot
5263,Alexander McCall Smith
5264,Kerrelyn Sparks
5265,Dr. Seuss
5266,Christina Lauren
5267,Robert Muchamore
5268,Sarah Simblet
5269,Simon Singh
5270,Richard Paul Evans
5271,Amanda Hocking
5272,Aurora Rose Reynolds
5273,Angela Carter
5274,Anthony Bourdain
5275,Simon Schama
5276,Michelle Knight
5276,Michelle Burford
5277,Nora Roberts
5300,H.M. Ward
5278,Simone Elkeles
5279,Jasmine Warga
5280,Kim Gordon
5281,Heather Brewer
5282,Patricia Cornwell
5283,Joseph Campbell
5284,John Sandford
5285,D.C. Talk
5285,The Voice of the Martyrs
5286,Michael Pollan
5287,Anne Bishop
5288,Orson Scott Card
5289,Jo Nesbø
5289,Don Bartlett
5290,Anne Rice
5291,Yuu Watase
5291,Yuji Oniki
5292,Brunonia Barry
5293,Faye Perozich
5293,Travis Moore
5293,Michael Halbleib
5293,Daerick Gröss
5293,Anne Rice
5294,Sherman Alexie
5295,Laurell K. Hamilton
5296,Stephenie Meyer
5297,Anchee Min
5298,Eoin Colfer
5299,Kathy Reichs
5301,George MacDonald
5301,Arthur Hughes
5302,Camilla Läckberg
5302,Steven T. Murray
5303,Dr. Seuss
5304,Dean Koontz
5305,Madeleine Wickham
5306,Neal Stephenson
5307,Terry Pratchett
5308,Joelle Charbonneau
5309,Sue Grafton
5310,Roger Zelazny
5310,Sönmez Güven
5311,Roald Dahl
5311,Quentin Blake
5312,Mike Mignola
5313,Scott B. Smith
5314,James Patterson
5314,Michael Ledwidge
5315,Joan Didion
5315,David Thomson
5316,Kelley Armstrong
5317,Kim Stanley Robinson
5318,Paulo Coelho
5318,Alan R. Clarke
5319,Louise Penny
5320,A.S. King
5321,Joseph Delaney
5321,Patrick  Arrasmith
5322,L.J. Smith
5323,Karen Marie Moning
5324,Karen Marie Moning
5325,Reza Aslan
5326,Philip K. Dick
5327,Simone de Beauvoir
5327,H.M. Parshley
5327,Deirdre Bair
5328,Jennifer A. Nielsen
5329,Margaret Weis
5329,Tracy Hickman
5330,Kurt Vonnegut Jr.
5331,Brian K. Vaughan
5331,Pia Guerra
5331,Goran Sudžuka
5331,José Marzán Jr.
5332,Dan Simmons
5333,Noelle Stevenson
5333,Grace Ellis
5333,Shannon Waters
5333,Shannon Watters
5333,Brooke A. Allen
5333,Faith Hicks
5333,Kat Leyh
5333,Brooke Allen
5333,Carolyn Nowak
5333,Various
5333,Carey Pietsch
5334,Elaine N. Aron
5335,Chitra Banerjee Divakaruni
5336,H.W. Brands
5337,Douglas Preston
5337,Lincoln Child
5338,Susan Beth Pfeffer
5339,Yoshihiro Togashi
5339,冨樫 義博
5340,J.D. Robb
5341,Connie Willis
5342,James Patterson
5342,Ned Rust
5343,Michael Crichton
5344,Daniel Abraham
5344,George R.R. Martin
5344,Tommy Patterson
5345,Holly Black
5346,Raymond Carver
5347,Jasper Fforde
5348,Jean M. Auel
5349,Lucy Grealy
5350,Lauren Oliver
5351,Walt Disney Company
5352,Angie Sage
5352,Mark Zug
5353,Jeff Kinney
5354,Dashiell Hammett
5355,Candace Bushnell
5356,David Brin
5357,Raymond E. Feist
5358,Kingsley Amis
5358,David Lodge
5359,Karin Slaughter
5360,Marie Lu
5361,Kristin Hannah
5362,Susane Colasanti
5363,Jeff Hobbs
5364,Li Cunxin
5365,Lisa Gardner
5366,Brian K. Vaughan
5366,Pia Guerra
5366,José Marzán Jr.
5367,Greg Bear
5368,Helen Simonson
5369,C.G. Jung
5369,Aniela Jaffé
5369,Richard Winston
5369,Clara Winston
5370,Laurell K. Hamilton
5371,Diana Gabaldon
5372,Meg Cabot
5373,ياسر حارب
5374,Milan Kundera
5374,Suzanne Rappaport
5375,Julia Quinn
5376,Founding Fathers
5377,Gilles Néret
5378,Malcolm Lowry
5379,Rachel Abbott
5380,Mary Pope Osborne
5380,Salvatore Murdocca
5381,Robert A. Heinlein
5382,Jack London
5383,Meg Cabot
5384,Kate Beaton
5385,Ann Packer
5386,Thomas Mann
5386,Michael Henry Heim
5386,Michael Cunningham
5387,Sogyal Rinpoche
5387,Andrew Harvey
5388,Orson Scott Card
5389,Edgar Allan Poe
5390,D.J. MacHale
5391,E. Lockhart
5392,Pat Barker
5393,Veronica Roth
5394,Michael J. Fox
5395,Margaret Atwood
5396,John Joseph Adams
5396,Robert J. Sawyer
5396,Stephen King
5396,Michael Moorcock
5396,Sharyn McCrumb
5396,Stephen Baxter
5396,Anne Perry
5396,Barbara Hambly
5396,Tanith Lee
5396,Neil Gaiman
5396,Rob Rogers
5396,Naomi Novik
5396,Anthony Burgess
5396,Dominic Green
5396,Laurie R. King
5396,Barbara Roden
5396,Peter Tremayne
5396,Tim Lebbon
5396,Bradley H. Sinor
5396,Edward D. Hoch
5396,Vonda N. McIntyre
5396,Darrell Schweitzer
5396,Mary Robinette Kowal
5396,H.Paul Jeffers
5396,Geoffrey A. Landis
5396,Amy Myers
5396,Tony Pi
5396,Chris Roberson
5396,Mark Valentine
5397,Gigi Levangie Grazer
5398,Bill Willingham
5398,Mark Buckingham
5398,Steve Leialoha
5398,James Jean
5399,James     Baldwin
5399,Kıvanç Güney
5400,Mo Willems
5401,Grant Morrison
5401,Frank Quitely
5402,Meg Cabot
5403,Ellen Schreiber
5404,Sinclair Lewis
5405,Rick Riordan
5405,John Rocco
5406,Catherine Gilbert Murdock
5407,Michael Chabon
5408,Karin Slaughter
5409,Erika Swyler
5410,Laurell K. Hamilton
5411,Nora Roberts
5412,Christopher Moore
5413,Frederick Franck
5414,Kristen Britain
5415,Anne McCaffrey
5416,Helen Oyeyemi
5417,Sue Grafton
5418,David  Brooks
5419,Ian McEwan
5420,Thomas S. Kuhn
5421,Andrea Levy
5422,Louise Penny
5423,Sidney Sheldon
5424,Peter M. Senge
5425,Arthur Koestler
5425,Daphne Hardy
5426,Jaci Burton
5427,Jane Green
5428,Jack Campbell
5429,Lois McMaster Bujold
5430,Elizabeth Flock
5431,Nora Roberts
5432,Malinda Lo
5433,Bernard Cornwell
5434,Megan McCafferty
5435,Diane Arbus
5435,Stan Grossfeld
5435,Doon Arbus
5435,Marvin Israel
5436,Carolyn Mackler
5437,Joseph Conrad
5438,Leo Lionni
5439,Neil Gaiman
5440,Andrew Clements
5441,Frank E. Peretti
5441,Ted Dekker
5442,V.E. Schwab
5442,Victoria Schwab
5443,Clive Cussler
5444,Eoin Colfer
5445,Meg Cabot
5446,Dr. Seuss
5447,Camron Wright
5448,Rohinton Mistry
5449,Harvey Karp
5450,Penelope Douglas
5450,Nelson Hobbs
5451,Dee Lestari
5452,Gordon Korman
5453,Dallas Hartwig
5453,Melissa Hartwig
5454,Ted Kerasote
5455,Gary Paulsen
5456,Julia Alvarez
5457,J. Lynn
5457,Jennifer L. Armentrout
5458,Louisa May Alcott
5459,Harlan Coben
5460,Charles Bukowski
5461,Jussi Adler-Olsen
5461,K.E. Semmel
5462,James McBride
5463,Susan Cooper
5464,Robert Kirkman
5464,Charlie Adlard
5464,Cliff Rathburn
5465,Elizabeth Chandler
5466,Abbi Glines
5467,Daniel Silva
5468,Kate Atkinson
5469,Clive Barker
5470,Arthur C. Clarke
5471,Marshall Goldsmith
5471,Mark Reiter
5473,Claudia Gray
5474,Nick Hornby
5475,Robin LaFevers
5476,Kwame Alexander
5477,Andrea Hirata
5478,Alan Hollinghurst
5479,Susanna Kearsley
5480,Frank E. Peretti
5481,Daniel Silva
5482,Chuck Klosterman
5483,Peter F. Drucker
5484,Kieron Gillen
5484,Jamie McKelvie
5484,Matt Wilson
5484,Clayton Cowles
5485,Dean Koontz
5486,John Sandford
5487,Esther Hicks
5487,Jerry Hicks
5488,Alexandra Bracken
5489,Aimee Carter
5490,Holly Black
5490,Tony DiTerlizzi
5491,Beverly Cleary
5491,Tracy Dockray
5492,Russell Hoban
5492,Garth Williams
5493,Tetsuko Kuroyanagi
5493,Chihiro Iwasaki
5493,Dorothy Britton
5494,Joe Abercrombie
5495,Roger Lowenstein
5496,Natalie Goldberg
5497,Darren Shan
5498,Tad Williams
5635,Penelope Ward
5499,Charlaine Harris
5500,Katherine Paterson
5501,James Patterson
5501,Liza Marklund
5502,Julietta Suzuki
5502,Tomo Kimura
5503,Colleen Hoover
5504,D.J. MacHale
5505,Agatha Christie
5506,China Miéville
5507,Dean Koontz
5508,Arthur Conan Doyle
5509,Dorothy L. Sayers
5510,Gary Larson
5511,Julie Kagawa
5512,J.D. Robb
5513,Tarryn Fisher
5514,Aron Ralston
5515,David Gemmell
5516,Sheila Turnage
5517,Meg Cabot
5518,Ann Rule
5519,Chris Bohjalian
5520,Avery Monsen
5520,Jory John
5521,Matthew Reilly
5522,Nora Roberts
5523,Tite Kubo
5524,Johnny Cash
5524,Patrick   Carr
5525,Sidney Sheldon
5526,Carl Hiaasen
5527,Isak Dinesen
5527,Karen Blixen
5528,Robert Crais
5529,Nassim Nicholas Taleb
5530,Molly McAdams
5531,Sam Harris
5532,Marieke Nijkamp
5533,Rachel Vincent
5534,Elin Hilderbrand
5535,Rebecca Stead
5536,Brian Jacques
5536,Gary Chalk
5537,Steven Pinker
5538,Peter F. Hamilton
5539,Meg Cabot
5540,William Shakespeare
5540,Cynthia Marshall
5540,Barbara A. Mowat
5540,Paul Werstine
5541,Margaret Peterson Haddix
5542,Christopher Pike
5543,Zane
5544,Kristen Simmons
5545,Randy Shilts
5545,William Greider
5546,Laurelin Paige
5547,Lara Adrian
5548,Karin Slaughter
5549,Miranda July
5549,Brigitte Sire
5550,Hubert Selby Jr.
5550,Gilbert Sorrentino
5551,Mario Vargas Llosa
5551,Edith Grossman
5552,Jordan Sonnenblick
5553,Miranda July
5554,Tad Williams
5555,Jay Crownover
5556,John Banville
5557,James Patterson
5557,David Ellis
5558,Dean Koontz
5559,Gail Carriger
5560,L.E. Modesitt Jr.
5561,John Jakes
5562,Ben H. Winters
5564,Douglas Preston
5564,Lincoln Child
5565,Darren Shan
5566,Thea Harrison
5567,L.M. Montgomery
5568,Stephen King
5569,Diane Mowat
5569,W.W. Jacobs
5570,John Saul
5571,Jerry Bridges
5571,Foster W. Cline
5571,Jim Fay
5572,Lisa Kleypas
5573,Anne Rivers Siddons
5574,Jennifer Donnelly
5575,Eric S. Nylund
5576,Kim Harrison
5577,Frank De Felitta
5578,Nathan  Hill
5579,Sophie Jordan
5580,Bill Watterson
5581,J. Sheridan Le Fanu
5582,Garth Nix
5583,Melina Marchetta
5584,K.A. Linde
5585,James Patterson
5585,Maxine Paetro
5586,Brian K. Vaughan
5586,Pia Guerra
5586,Goran Sudžuka
5586,José Marzán Jr.
5587,Chris Bohjalian
5588,Sue Grafton
5589,Jerry Spinelli
5590,Laura Joffe Numeroff
5590,Felicia Bond
5591,William Gibson
5592,Craig Ferguson
5593,Michael J. Fox
5594,Sarah MacLean
5595,Charlotte Rogan
5596,Henryk Sienkiewicz
5596,W.S. Kuniczak
5597,Amy Ewing
5598,Chris d'Lacey
5599,Raymond E. Feist
5599,Janny Wurts
5600,Nora Roberts
5601,Deborah Guarino
5601,Steven Kellogg
5602,Anna Todd
5603,Jacob Tomsky
5604,Tony Horwitz
5605,David Wong
5606,Robert Descharnes
5606,Gilles Néret
5607,Matthew Reilly
5608,Cherrie Lynn
5609,Laurell K. Hamilton
5610,Stephen R. Covey
5611,Larissa Ione
5612,Dean Koontz
5612,Leigh Nichols
5636,Elizabeth Scott
5613,Dan Wells
5614,Laura Dave
5615,Fannie Flagg
5616,Irvine Welsh
5617,Lori Lansens
5618,Janet Evanovich
5619,Sandra Brown
5620,Wiley Cash
5621,Ann M. Martin
5622,Roland Smith
5623,Sheri  Fink
5624,Henning Mankell
5624,Steven T. Murray
5625,Sarah Vowell
5626,Guy de Maupassant
5626,Douglas Parmée
5627,Norman Maclean
5628,María Dueñas
5628,Daniel Hahn
5629,Toni Morrison
5630,William Gibson
5631,Kristan Higgins
5632,Diana Wynne Jones
5633,Jude Watson
5634,Deborah Blum
5637,Anonymous
5637,Ananda Maitreya
5637,Thich Nhat Hanh
5637,Balangoda Ananda Maitreya Maitreya
5638,Kristen Ashley
5639,Kathy Reichs
5640,Brené Brown
5641,Alan Bradley
5642,James Patterson
5642,Maxine Paetro
5643,Elisabeth Elliot
5644,Tarryn Fisher
5645,Holly Black
5646,Susan Elizabeth Phillips
5647,خالد الخميسي
5647,Khaled Al Khamissi
